"x1","x2","x3","x4","x5","x6","x7","y"
1.91674776808225,0.0183050905487776,0.399948182007221,0.274800277837768,3.79258813613407,2.37607336177212,4.00984844744684,13.3764565338888
0.859044556749913,-0.430367135147419,0.995439588694932,1.60227112403721,-0.797328285805594,-2.91616039988028,0.601316228820722,3.63639820720503
0.37880951653689,-0.0692879043330457,1.69055163628619,1.05125701365793,-1.27921519719145,2.89404671899533,-0.0239952004626911,4.39912574860117
3.23766826411431,3.58114397235518,-1.88734493267042,-1.15050022419237,1.22830070297739,3.06796398588485,4.05783760974539,6.51052716215534
1.78129452194247,1.11247271418549,-0.431941693095206,-0.723436564507944,-0.813887490953024,1.4438039366026,0.515909057152917,5.90808906210838
-0.73275936745858,3.04994980341388,2.05743197625021,2.74052916855759,0.953567928236256,-1.25697851168108,1.9650503825137,0.890582971377705
0.0668767622313464,1.18353298475729,2.4102409612602,-0.0712016411942717,2.07186185903799,-0.961353160570496,1.89021834712113,3.80589773284767
-0.646180651700897,-1.51894058121379,-0.22501513566072,1.37672216243717,0.409746487347867,1.81786900811033,1.49237888663904,2.5479245431755
1.57075030742364,4.6396969081167,4.38919578270076,1.59025996877643,-1.45424502222097,1.83684576417117,0.65449610204629,8.46827297622217
4.26074523240571,2.00451339813974,-2.56771669650087,-0.788490676770162,2.5249466315848,4.18204573477274,2.41898825997901,2.71678184420993
-0.239613548991497,1.93933651297991,0.9968313663589,-1.86513662458807,0.918528108960565,1.82091300810766,-1.24722096531139,-0.075368040201574
3.06612469547809,1.9586607851261,0.563164436946695,3.33368023819013,2.25693133563393,-1.36455182568728,1.69286310507288,2.31600334488694
1.97342155986288,3.04666127112138,-0.0258860387394084,2.64973170461168,-1.57135494638682,-0.904720723307332,0.750853263066792,4.54156438924752
-0.926486144974728,3.02864259473867,-0.484189313341576,2.26744598554786,1.28885909576068,-0.252605573786811,-0.232848228258626,-0.961017943442767
1.16911317691756,2.64033971626034,2.46565828545782,0.672012838938272,2.85020028741566,-0.487397349827237,1.61810007924625,7.67543833375417
1.67672613178383,2.19408493233289,1.67312499019904,0.32023689822012,2.22087839798326,2.7199212289745,0.763953127922778,8.91125232718638
-1.96304870634158,0.962293485264791,-0.371542141244339,1.1745304535656,0.401156329526175,2.04198382986587,1.26807032165534,1.47336518647184
-1.34532829449752,-0.619465059900868,-0.433013968113185,-0.870773191177157,-0.974469762663349,1.56846896197301,2.43343012545161,2.45302558313639
2.51528563362444,-0.0012596654471777,-0.167014819475231,-1.37087641327277,-4.19569157935452,3.6312845407458,1.13362810278647,6.39636689430575
-2.13011925859008,-1.29341634537415,0.125067881316363,2.661525429375,0.584573965835041,-0.899249112025081,2.68864000910039,-0.625874077048333
0.00770797495155928,3.05020637221667,3.31129400270576,3.58190954481041,2.74609030263643,-1.12253394807379,2.90966832384296,2.73080092816909
1.54473649896618,3.25996416541775,2.58645472924055,-1.08500329116417,-0.652138315016153,2.04468954953067,1.25998559654227,9.68836028201647
-2.46607507245332,-0.181919109676025,4.21473757476379,-0.42330338953113,1.87842147368274,0.846568162875858,-0.732751556643646,4.11462634602158
0.223050354504533,-0.67619185185985,1.94482051787033,0.56904211456439,1.78977785612166,-0.89712502297692,0.561111323869595,5.73316347550199
-1.99446470221725,0.186774478444002,3.36371927509302,-0.00255629027247606,1.98356963400803,0.117953252052677,2.54826526127594,3.76594074233089
0.362745445120231,0.722213582901475,1.28610138646652,1.31706136323264,3.98313344355084,0.682625640092824,-1.03066451542763,3.550060992673
3.83030086726919,1.51985216494765,1.95264664809355,-0.692459168060354,0.653580795676572,3.30898801576733,2.22479546395752,7.30304119085415
0.290513362919564,-1.28340970520856,1.75237568668821,-1.62527120886245,0.542244735651038,0.321995210315747,-0.480285048243324,4.2469902971142
-1.22763075975144,-0.512941540560823,-0.804490663157038,1.68788695600995,-0.761326003558132,-0.430418021638185,4.34491233649538,-3.57420023579934
2.43910774388095,4.82650118491081,-0.393063315070261,0.812947352128908,1.57396568109816,0.969861294567145,1.45800034484039,3.79850916438712
0.510793457395319,2.8434452335067,-0.296557167631313,3.87296732905451,-2.51497718476883,1.01460051409634,0.302743865982656,3.17202485226004
-0.463540386727973,0.288022616652366,-2.04606898517386,2.17899573732008,-1.32142506358699,-0.901557494155708,0.422983688522985,-1.68128821743843
-0.104609529776643,1.95723313087766,1.39170380165513,-0.166476486986442,-1.33008897008207,0.467301035082714,0.0790458597390481,3.55188805639668
3.28349342805474,0.708675590348598,-1.71730694665181,2.01179785140631,-1.59656439485937,-0.107669773190455,2.4248487009642,0.0479809034285908
0.0345466310827778,3.45253432685072,-1.36558731018246,-0.726394481472146,-1.39255387366254,-1.01695995509813,0.00892186555032015,0.696485779728762
3.24744266199862,2.59282188510978,-0.701527220497359,4.01145756467441,0.789700335714267,-0.308616977396635,3.46473716136378,-0.0654780342191735
2.28877387188694,0.86003010708152,0.309327850147647,2.76717444659024,3.7610270573985,3.51150742694468,2.73253591545326,10.8843192025725
-0.390230223587412,0.771166954425176,-0.933585319486319,0.680978302329973,0.55938186462159,0.556207207095765,2.03594425820355,1.31878246573031
2.63482412531756,1.92921227413476,1.64778082550137,5.87167891156881,0.578934152135547,1.58550587001803,-0.277933326400891,4.77311445738635
0.0634274413923097,-1.47568366806718,0.0607064379674495,-0.862250746908294,-1.5786778994235,2.27494107465034,0.566872347529747,4.49817041337228
-0.50940505905397,0.969888980453447,2.19509737459064,1.01396531095686,2.2126545890239,3.23716277290393,4.01592087550312,13.2395166469632
2.11940601908804,-0.896384672468514,-0.248926511583224,-0.529529893201914,1.65440418750731,0.176624153381457,0.184875765329507,3.86811915662351
-2.92316113478233,1.78435256040259,0.653231630298798,0.968148718033705,0.959510666127228,0.353207562916755,0.683756300214272,3.3591673721707
1.62519852442826,0.177677210296034,0.132437688079547,-0.893617614437625,2.88381211552043,1.03207141499648,0.994464438324824,5.91805428126019
-1.33963782967715,0.584056407086162,-0.13557711803966,3.00345027268241,-0.450528068315702,1.65331334676009,0.814051753667248,-0.752370795571841
