"x1","x2","y"
-0.591328762570544,0.0864471278639617,-0.371770458366847
-0.583853988463603,1.44999074681393,-0.582203985703346
0.20117892814883,-0.760960152987943,-1.50814640953967
0.59382997407217,0.803744337518049,0.417340766164547
0.522767455146505,-0.214472041907167,1.12275305787766
1.55343301709121,0.61475239710153,3.79458863586335
-0.950142961283457,-2.28332666705425,-0.304225200856561
1.10508263868719,0.126303752353616,2.23371899393373
0.127231668800511,0.930447443830252,3.32547939940045
0.901838684160073,0.711649232447425,3.6275638254528
1.02702872924621,0.912539275255186,4.69312948832936
-0.228198085144652,-1.95499466875214,-0.736384257828451
0.604128787762117,0.0385846883783678,0.404752664062992
-0.377189038424979,-1.47736089418923,-1.4147192862748
-0.409186140459089,0.340537894181735,-1.06282387997649
1.32734412341981,0.104592871100048,1.43907053001733
0.375016163492506,0.0056502959969757,0.697869003127975
-1.42408869561567,-0.619167372602257,1.39004923353882
-0.39872444398024,-0.118462948913027,0.469540027066885
1.20310237225102,0.921273757293477,3.32566051466103
-0.201067624516013,-0.275394898134734,-0.0160995507600451
0.773368880800985,0.655985331214424,3.23337435406987
-0.788146174523979,-0.803824733643338,0.273283114380037
0.476990062336377,0.814959685238509,4.67835037653315
0.0226698938691151,0.85385309250229,0.129548415388696
0.300615191566713,-0.544522103281315,-0.200693416665285
0.165779204513175,-1.06451496349884,-1.17233308411293
1.71696696053324,2.17493474387609,10.2401595461675
-0.521423685271066,-1.08776985918585,-0.724831455868764
0.542625402547247,-0.0470310245321857,0.996389919235316
2.36784659258428,0.325678471627713,3.99503320256729
0.686000155231291,0.132351088850071,-0.240110395635963
-0.706013729767404,0.0738082232193163,-0.158097031168978
-1.56164386919843,1.1746640345048,-4.44614871408521
0.481188864557744,2.17070526031638,4.67787058418926
0.362262210188592,-0.629561404610623,-0.875757222044791
0.461896245928328,-0.830596230463781,-0.912888825596584
-1.19488426430539,0.0978221047439591,-0.447995496590261
-0.437989799579034,-0.0661804056443153,-0.583772619167313
-0.0159840599201797,-0.571411084637595,-2.67803193174351
-0.582596651258867,-0.219912797886185,1.32881768730327
0.933229077630535,-1.32713665985585,-3.033332119736
0.637594722343756,0.419229955656781,2.02661243118253
1.00462447106723,-0.139327196615894,2.6239137508595
0.406267448575565,0.32015838262761,1.14785640872657
-0.352933175969277,1.111546358159,-0.683830847834642
1.25322532689347,0.868203614238658,5.50482330057356
1.65320892941129,0.792832076862373,5.85483306510801
-1.34880380782213,-0.760358393506935,0.52281249940861
-1.28227100724908,-0.653761973418817,-1.44979249703205
-0.606790012262629,-0.052517344093076,-0.175657703369504
-0.876389021338837,0.0179590662222563,-2.04470323885041
-0.378803615125411,1.64747980411116,0.904197035559076
0.846532320535133,1.00839821963352,2.13099869968095
0.635018789442488,1.72099574193186,4.97502588147406
-0.698431322196385,-0.552775736119543,-0.835668104181364
1.31694497143695,-0.425799952491876,0.131364981336633
-0.264590430601262,-0.419729944826311,-1.12235492803427
-0.358644216107118,-0.324441917690991,-0.285148817457958
0.461553240514952,-0.100279707837408,-1.41445423900613
-0.296280841907941,1.25070044087306,-0.15338423035187
-0.239343176893508,-0.210040934435485,1.42169353550617
0.00912229453611013,0.689207294105888,1.17016352312351
-0.0784236363038407,-0.0483622468937533,-0.407404049420043
-0.722975810652547,-0.423961710991426,0.788210193934126
-0.0299056266365258,-0.57294393882655,-0.572264373086398
0.294912265545898,-1.42014898584175,-1.85575828946345
0.0698391333099089,-1.47213172476192,-0.845860220254349
-0.377660681688703,-0.567836666293839,0.255057091791498
-0.653176564240301,-0.155198187396508,-0.992737422614976
-1.71363121348007,0.872437019458132,-4.11267856103951
-1.71603257622296,-0.710834051558559,1.59226502939157
-1.2169377766182,-0.911472277383947,-1.32540516526282
2.06563232965272,0.3339377318404,3.82500030237561
-1.52037676634214,-1.81680960037676,1.15176533645342
0.442156313320047,0.049974491092471,-0.826582494642808
-0.455422280718658,-0.966867344981534,0.209331233564777
-1.63340084621321,-1.28847267907756,2.25453382679405
0.89416419167478,-0.46230894312879,-1.17553855771014
-1.08471279190182,1.63754255272219,-2.07131574297808
0.383960213271248,-0.171370769523008,1.60711946068996
